start_time,bat_landing_to_food,habit,rat_period_start,rat_period_end,seconds_after_rat_arrival,risk,reward,month_d1,sunset_time,hours_after_sunset_d1,season,date_d1,key_time,time,month_d2,hours_after_sunset_d2,bat_landing_number,food_availability,rat_minutes,rat_arrival_number,date_d2,merge_time,hours_after_sunset,rat_influence,risk_reward_ratio,season_0_x_rat_arrival,season_1_x_rat_arrival,rat_influence_log,risk_reward_ratio_log
,,,,,,,,,,,1,,2018-04-15 19:10:00,2018-04-15 19:10:00,4,0.0,24.0,4.0,0.0,0.0,4/15/2018,2018-04-15 19:10:00,0.0,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,1,,2018-04-15 19:40:00,2018-04-15 19:40:00,4,0.5,30.0,4.0,0.0,0.0,4/15/2018,2018-04-15 19:40:00,0.5,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,1,,2018-04-15 20:10:00,2018-04-15 20:10:00,4,1.0,26.0,4.0,0.0,0.0,4/15/2018,2018-04-15 20:10:00,1.0,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,1,,2018-04-15 20:40:00,2018-04-15 20:40:00,4,1.5,39.0,3.97091486,0.0,0.0,4/15/2018,2018-04-15 20:40:00,1.5,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,1,,2018-04-15 21:10:00,2018-04-15 21:10:00,4,2.0,36.0,3.590163934,0.5104166668750001,2.5,4/15/2018,2018-04-15 21:10:00,2.0,57.73333332,0.2487411502191088,0.0,4.0,4.0730074246069545,0.22213596404388936
,,,,,,,,,,,1,,2018-04-15 21:40:00,2018-04-15 21:40:00,4,2.5,23.0,3.122157589,0.0,0.0,4/15/2018,2018-04-15 21:40:00,2.5,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,1,,2018-04-15 22:10:00,2018-04-15 22:10:00,4,3.0,30.0,3.0,0.0,0.0,4/15/2018,2018-04-15 22:10:00,3.0,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,1,,2018-04-15 22:40:00,2018-04-15 22:40:00,4,3.5,22.0,3.0,0.0,0.0,4/15/2018,2018-04-15 22:40:00,3.5,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,1,,2018-04-15 23:10:00,2018-04-15 23:10:00,4,4.0,25.0,3.0,0.0,0.0,4/15/2018,2018-04-15 23:10:00,4.0,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,1,,2018-04-15 23:40:00,2018-04-15 23:40:00,4,4.5,24.0,3.0,0.0,0.0,4/15/2018,2018-04-15 23:40:00,4.5,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,1,,2018-04-16 00:10:00,2018-04-16 00:10:00,4,5.0,23.0,3.0,0.0,0.0,4/16/2018,2018-04-16 00:10:00,5.0,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,1,,2018-04-16 00:40:00,2018-04-16 00:40:00,4,5.5,41.0,2.970430108,0.0,0.0,4/16/2018,2018-04-16 00:40:00,5.5,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,1,,2018-04-16 01:10:00,2018-04-16 01:10:00,4,6.0,28.0,2.583333333,0.0,0.0,4/16/2018,2018-04-16 01:10:00,6.0,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,1,,2018-04-16 01:40:00,2018-04-16 01:40:00,4,6.5,31.0,2.112903226,0.0,0.0,4/16/2018,2018-04-16 01:40:00,6.5,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,1,,2018-04-16 02:10:00,2018-04-16 02:10:00,4,7.0,25.0,2.0,0.0,0.0,4/16/2018,2018-04-16 02:10:00,7.0,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,1,,2018-04-16 02:40:00,2018-04-16 02:40:00,4,7.5,28.0,1.979977753,0.0,0.0,4/16/2018,2018-04-16 02:40:00,7.5,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,1,,2018-04-16 03:10:00,2018-04-16 03:10:00,4,8.0,29.0,1.603448276,0.0,0.0,4/16/2018,2018-04-16 03:10:00,8.0,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,1,,2018-04-16 03:40:00,2018-04-16 03:40:00,4,8.5,17.0,1.11679644,0.0,0.0,4/16/2018,2018-04-16 03:40:00,8.5,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,1,,2018-04-16 04:10:00,2018-04-16 04:10:00,4,9.0,6.0,1.0,0.0,0.0,4/16/2018,2018-04-16 04:10:00,9.0,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,1,,2018-04-16 04:40:00,2018-04-16 04:40:00,4,9.5,7.0,1.0,0.0,0.0,4/16/2018,2018-04-16 04:40:00,9.5,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,1,,2018-04-16 05:10:00,2018-04-16 05:10:00,4,10.0,9.0,0.0,0.0,0.0,4/16/2018,2018-04-16 05:10:00,10.0,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,1,,2018-04-16 05:40:00,2018-04-16 05:40:00,4,10.5,1.0,0.0,0.5104166668750001,1.0,4/16/2018,2018-04-16 05:40:00,10.5,9.116666667,0.0,0.0,1.0,2.3141842288703467,0.0
,,,,,,,,,,,1,,2018-04-16 06:10:00,2018-04-16 06:10:00,4,11.0,4.0,0.0,0.0,0.0,4/16/2018,2018-04-16 06:10:00,11.0,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,1,,2018-04-16 06:40:00,2018-04-16 06:40:00,4,11.5,0.0,0.0,0.5104166668750001,1.0,4/16/2018,2018-04-16 06:40:00,11.5,10.08333333,0.0,0.0,1.0,2.4054424781330015,0.0
,,,,,,,,,,,1,,2018-04-16 08:10:00,2018-04-16 08:10:00,4,13.0,1.0,0.0,0.0,0.0,4/16/2018,2018-04-16 08:10:00,13.0,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,1,,2018-04-16 18:10:00,2018-04-16 18:10:00,4,-1.0,43.0,4.0,0.0,0.0,4/16/2018,2018-04-16 18:10:00,-1.0,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,1,,2018-04-16 18:40:00,2018-04-16 18:40:00,4,-0.5,46.0,4.0,0.0,0.0,4/16/2018,2018-04-16 18:40:00,-0.5,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,1,,2018-04-16 19:10:00,2018-04-16 19:10:00,4,0.0,45.0,4.0,0.0,0.0,4/16/2018,2018-04-16 19:10:00,0.0,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,1,,2018-04-16 19:40:00,2018-04-16 19:40:00,4,0.5,26.0,4.0,0.0,0.0,4/16/2018,2018-04-16 19:40:00,0.5,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,1,,2018-04-16 20:10:00,2018-04-16 20:10:00,4,1.0,14.0,4.0,0.0,0.0,4/16/2018,2018-04-16 20:10:00,1.0,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,1,,2018-04-16 20:40:00,2018-04-16 20:40:00,4,1.5,26.0,3.975806452,0.0,0.0,4/16/2018,2018-04-16 20:40:00,1.5,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,1,,2018-04-16 21:10:00,2018-04-16 21:10:00,4,2.0,10.0,3.6,0.0,0.0,4/16/2018,2018-04-16 21:10:00,2.0,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,1,,2018-04-16 21:40:00,2018-04-16 21:40:00,4,2.5,12.0,3.124193548,0.0,0.0,4/16/2018,2018-04-16 21:40:00,2.5,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,1,,2018-04-16 22:10:00,2018-04-16 22:10:00,4,3.0,50.0,3.0,0.0,0.0,4/16/2018,2018-04-16 22:10:00,3.0,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,1,,2018-04-16 22:40:00,2018-04-16 22:40:00,4,3.5,80.0,3.0,0.0,0.0,4/16/2018,2018-04-16 22:40:00,3.5,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,1,,2018-04-16 23:10:00,2018-04-16 23:10:00,4,4.0,103.5,3.0,0.0,0.0,4/16/2018,2018-04-16 23:10:00,4.0,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,1,,2018-04-16 23:40:00,2018-04-16 23:40:00,4,4.5,71.0,3.0,0.0,0.0,4/16/2018,2018-04-16 23:40:00,4.5,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,1,,2018-04-17 00:10:00,2018-04-17 00:10:00,4,5.0,55.0,3.0,0.0,0.0,4/17/2018,2018-04-17 00:10:00,5.0,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,1,,2018-04-17 00:40:00,2018-04-17 00:40:00,4,5.5,74.0,2.987903226,0.0,0.0,4/17/2018,2018-04-17 00:40:00,5.5,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,1,,2018-04-17 01:10:00,2018-04-17 01:10:00,4,6.0,73.0,2.625,0.0,0.0,4/17/2018,2018-04-17 01:10:00,6.0,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,1,,2018-04-17 01:40:00,2018-04-17 01:40:00,4,6.5,69.0,2.120967742,0.0,0.0,4/17/2018,2018-04-17 01:40:00,6.5,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,1,,2018-04-17 02:10:00,2018-04-17 02:10:00,4,7.0,78.0,2.0,0.0,0.0,4/17/2018,2018-04-17 02:10:00,7.0,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,1,,2018-04-17 02:40:00,2018-04-17 02:40:00,4,7.5,45.0,2.0,0.0,0.0,4/17/2018,2018-04-17 02:40:00,7.5,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,1,,2018-04-17 03:10:00,2018-04-17 03:10:00,4,8.0,39.0,2.0,0.0,0.0,4/17/2018,2018-04-17 03:10:00,8.0,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,1,,2018-04-17 03:40:00,2018-04-17 03:40:00,4,8.5,35.0,2.0,0.0,0.0,4/17/2018,2018-04-17 03:40:00,8.5,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,1,,2018-04-17 04:10:00,2018-04-17 04:10:00,4,9.0,21.0,2.0,0.5104166668750001,1.0,4/17/2018,2018-04-17 04:10:00,9.0,1.033333333,1.9354838715920915,0.0,1.0,0.7096764823472215,1.0768723022443942
,,,,,,,,,,,1,,2018-04-17 04:40:00,2018-04-17 04:40:00,4,9.5,7.0,2.0,0.0,0.0,4/17/2018,2018-04-17 04:40:00,9.5,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,1,,2018-04-17 05:10:00,2018-04-17 05:10:00,4,10.0,12.0,2.0,0.366666667,1.0,4/17/2018,2018-04-17 05:10:00,10.0,0.366666667,2.897306280831375,0.0,1.0,0.31237468528605483,1.3602856172716575
,,,,,,,,,,,1,,2018-04-17 05:40:00,2018-04-17 05:40:00,4,10.5,2.0,1.973908918,0.0,0.0,4/17/2018,2018-04-17 05:40:00,10.5,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,1,,2018-04-17 06:10:00,2018-04-17 06:10:00,4,11.0,3.0,1.632352941,0.0,0.0,4/17/2018,2018-04-17 06:10:00,11.0,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,1,,2018-04-17 07:10:00,2018-04-17 07:10:00,4,12.0,2.0,0.0,0.0,0.0,4/17/2018,2018-04-17 07:10:00,12.0,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,1,,2018-04-17 17:11:00,2018-04-17 17:11:00,4,-2.0,20.0,4.0,0.0,0.0,4/17/2018,2018-04-17 17:11:00,-2.0,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,1,,2018-04-17 17:41:00,2018-04-17 17:41:00,4,-1.5,22.0,4.0,0.0,0.0,4/17/2018,2018-04-17 17:41:00,-1.5,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,1,,2018-04-17 18:11:00,2018-04-17 18:11:00,4,-1.0,46.0,4.0,0.0,0.0,4/17/2018,2018-04-17 18:11:00,-1.0,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,1,,2018-04-17 18:41:00,2018-04-17 18:41:00,4,-0.5,88.0,4.0,0.0,0.0,4/17/2018,2018-04-17 18:41:00,-0.5,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,1,,2018-04-17 19:11:00,2018-04-17 19:11:00,4,0.0,58.0,4.0,0.0,0.0,4/17/2018,2018-04-17 19:11:00,0.0,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,1,,2018-04-17 19:41:00,2018-04-17 19:41:00,4,0.5,39.0,3.97091486,0.0,0.0,4/17/2018,2018-04-17 19:41:00,0.5,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,1,,2018-04-17 20:11:00,2018-04-17 20:11:00,4,1.0,9.0,3.590163934,0.0,0.0,4/17/2018,2018-04-17 20:11:00,1.0,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,1,,2018-04-17 20:41:00,2018-04-17 20:41:00,4,1.5,46.0,3.122157589,0.0,0.0,4/17/2018,2018-04-17 20:41:00,1.5,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,1,,2018-04-17 21:11:00,2018-04-17 21:11:00,4,2.0,41.0,3.0,0.0,0.0,4/17/2018,2018-04-17 21:11:00,2.0,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,1,,2018-04-17 21:41:00,2018-04-17 21:41:00,4,2.5,41.0,3.0,0.0,0.0,4/17/2018,2018-04-17 21:41:00,2.5,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,1,,2018-04-17 22:11:00,2018-04-17 22:11:00,4,3.0,41.0,3.0,0.0,0.0,4/17/2018,2018-04-17 22:11:00,3.0,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,1,,2018-04-17 22:41:00,2018-04-17 22:41:00,4,3.5,21.0,3.0,0.0,0.0,4/17/2018,2018-04-17 22:41:00,3.5,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,1,,2018-04-17 23:11:00,2018-04-17 23:11:00,4,4.0,81.0,3.0,0.0,0.0,4/17/2018,2018-04-17 23:11:00,4.0,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,1,,2018-04-17 23:41:00,2018-04-17 23:41:00,4,4.5,67.0,3.0,0.0,0.0,4/17/2018,2018-04-17 23:41:00,4.5,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,1,,2018-04-18 00:11:00,2018-04-18 00:11:00,4,5.0,72.0,3.0,0.0,0.0,4/18/2018,2018-04-18 00:11:00,5.0,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,1,,2018-04-18 00:41:00,2018-04-18 00:41:00,4,5.5,71.0,2.964516129,0.0,0.0,4/18/2018,2018-04-18 00:41:00,5.5,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,1,,2018-04-18 01:11:00,2018-04-18 01:11:00,4,6.0,58.0,2.566666667,0.0,0.0,4/18/2018,2018-04-18 01:11:00,6.0,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,1,,2018-04-18 01:41:00,2018-04-18 01:41:00,4,6.5,72.0,2.102150538,0.0,0.0,4/18/2018,2018-04-18 01:41:00,6.5,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,1,,2018-04-18 02:11:00,2018-04-18 02:11:00,4,7.0,61.0,2.0,0.0,0.0,4/18/2018,2018-04-18 02:11:00,7.0,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,1,,2018-04-18 02:41:00,2018-04-18 02:41:00,4,7.5,70.0,2.0,0.0,0.0,4/18/2018,2018-04-18 02:41:00,7.5,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,1,,2018-04-18 03:11:00,2018-04-18 03:11:00,4,8.0,43.0,2.0,0.0,0.0,4/18/2018,2018-04-18 03:11:00,8.0,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,1,,2018-04-18 03:41:00,2018-04-18 03:41:00,4,8.5,36.0,2.0,0.0,0.0,4/18/2018,2018-04-18 03:41:00,8.5,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,1,,2018-04-18 04:11:00,2018-04-18 04:11:00,4,9.0,30.0,2.0,0.0,0.0,4/18/2018,2018-04-18 04:11:00,9.0,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,1,,2018-04-18 04:41:00,2018-04-18 04:41:00,4,9.5,13.0,2.0,0.0,0.0,4/18/2018,2018-04-18 04:41:00,9.5,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,1,,2018-04-18 05:11:00,2018-04-18 05:11:00,4,10.0,6.0,2.0,0.5104166668750001,1.0,4/18/2018,2018-04-18 05:11:00,10.0,9.7,0.2061855670103093,0.0,1.0,2.3702437414678603,0.1874629562943733
2018-04-18 05:19:00,1.0,fast,2018-04-18 05:15:00,2018-04-18 05:25:00,263.0,0.0,1.0,4,2018-04-17 19:11:00,10.0,1,4/18/2018,2018-04-18 05:19:00,,,,,,,,,2018-04-18 05:19:00,,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,1,,2018-04-18 05:41:00,2018-04-18 05:41:00,4,10.5,6.0,2.0,0.5104166668750001,2.5,4/18/2018,2018-04-18 05:41:00,10.5,65.64999999,0.09139375477401276,0.0,3.0,4.1994550464746805,0.08745555353813124
,,,,,,,,,,,1,,2018-04-18 06:11:00,2018-04-18 06:11:00,4,11.0,10.0,2.0,0.5104166668750001,1.0,4/18/2018,2018-04-18 06:11:00,11.0,17.83333333,0.11214953273124291,0.0,1.0,2.9356283493072945,0.10629465866847188
,,,,,,,,,,,1,,2018-04-18 06:41:00,2018-04-18 06:41:00,4,11.5,2.0,2.0,0.5104166668750001,1.0,4/18/2018,2018-04-18 06:41:00,11.5,10.8,0.18518518518518517,0.0,1.0,2.468099531471619,0.16989903679539747
,,,,,,,,,,,1,,2018-04-18 07:11:00,2018-04-18 07:11:00,4,12.0,5.0,0.0,0.316666667,1.0,4/18/2018,2018-04-18 07:11:00,12.0,0.316666667,0.0,0.0,1.0,0.27510329049808535,0.0
,,,,,,,,,,,1,,2018-04-18 08:11:00,2018-04-18 08:11:00,4,13.0,1.0,0.0,0.0,0.0,4/18/2018,2018-04-18 08:11:00,13.0,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,1,,2018-04-18 17:42:00,2018-04-18 17:42:00,4,-1.5,1.0,4.0,0.5104166668750001,1.0,4/18/2018,2018-04-18 17:42:00,-1.5,7.5,0.5333333333333333,0.0,1.0,2.1400661634962708,0.4274440148269396
,,,,,,,,,,,1,,2018-04-18 18:12:00,2018-04-18 18:12:00,4,-1.0,23.0,4.0,0.5104166668750001,2.0,4/18/2018,2018-04-18 18:12:00,-1.0,5.833333334,1.3714285712718368,0.0,2.0,1.9218125975738138,0.8634925462410913
,,,,,,,,,,,1,,2018-04-18 18:42:00,2018-04-18 18:42:00,4,-0.5,40.0,4.0,0.5104166668750001,2.5,4/18/2018,2018-04-18 18:42:00,-0.5,3.1500000000000004,2.897306280831375,0.0,3.0,1.423108334242607,1.3602856172716575
,,,,,,,,,,,1,,2018-04-18 19:12:00,2018-04-18 19:12:00,4,0.0,33.0,4.0,0.0,0.0,4/18/2018,2018-04-18 19:12:00,0.0,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,1,,2018-04-18 19:42:00,2018-04-18 19:42:00,4,0.5,16.0,3.958064516,0.5104166668750001,1.0,4/18/2018,2018-04-18 19:42:00,0.5,2.4,1.6491935483333333,0.0,1.0,1.2237754316221157,0.9742552722993341
,,,,,,,,,,,1,,2018-04-18 20:12:00,2018-04-18 20:12:00,4,1.0,25.0,3.55,0.5104166668750001,1.0,4/18/2018,2018-04-18 20:12:00,1.0,1.666666667,2.1299999995739998,0.0,1.0,0.9808292531367262,1.1410330044159596
,,,,,,,,,,,1,,2018-04-18 20:42:00,2018-04-18 20:42:00,4,1.5,21.0,3.091935484,0.5104166668750001,2.5,4/18/2018,2018-04-18 20:42:00,1.5,38.85,0.5571054926126127,0.0,7.0,3.685122405236224,0.44282864432200464
,,,,,,,,,,,1,,2018-04-18 21:12:00,2018-04-18 21:12:00,4,2.0,7.0,3.0,0.0,0.0,4/18/2018,2018-04-18 21:12:00,2.0,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,1,,2018-04-18 21:42:00,2018-04-18 21:42:00,4,2.5,14.0,3.02908514,0.0,0.0,4/18/2018,2018-04-18 21:42:00,2.5,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,1,,2018-04-18 22:12:00,2018-04-18 22:12:00,4,3.0,27.0,3.409836066,0.0,0.0,4/18/2018,2018-04-18 22:12:00,3.0,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,1,,2018-04-18 22:42:00,2018-04-18 22:42:00,4,3.5,51.0,3.877842411,0.5104166668750001,2.0,4/18/2018,2018-04-18 22:42:00,3.5,1.566666666,2.897306280831375,0.0,2.0,0.9426080399317882,1.3602856172716575
,,,,,,,,,,,1,,2018-04-18 23:12:00,2018-04-18 23:12:00,4,4.0,73.0,4.0,0.0,0.0,4/18/2018,2018-04-18 23:12:00,4.0,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,1,,2018-04-18 23:42:00,2018-04-18 23:42:00,4,4.5,53.0,3.979262673,0.0,0.0,4/18/2018,2018-04-18 23:42:00,4.5,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,1,,2018-04-19 00:12:00,2018-04-19 00:12:00,4,5.0,46.0,3.589285714,0.5104166668750001,1.0,4/19/2018,2018-04-19 00:12:00,5.0,1.05,2.897306280831375,0.0,1.0,0.7178397931503169,1.3602856172716575
2018-04-19 00:19:00,7.0,pick,2018-04-19 00:18:00,2018-04-19 00:19:00,59.0,0.0,1.0,4,2018-04-18 19:12:00,5.0,1,4/19/2018,2018-04-19 00:19:00,,,,,,,,,2018-04-19 00:19:00,,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,1,,2018-04-19 00:42:00,2018-04-19 00:42:00,4,5.5,51.0,3.05656682,0.0,0.0,4/19/2018,2018-04-19 00:42:00,5.5,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,1,,2018-04-19 01:12:00,2018-04-19 01:12:00,4,6.0,42.0,2.55,0.5104166668750001,1.0,4/19/2018,2018-04-19 01:12:00,6.0,6.25,0.408,0.0,1.0,1.9810014688665833,0.34217025773585064
2018-04-19 01:15:00,3.0,fast,2018-04-19 01:12:00,2018-04-19 01:18:00,187.0,0.0,1.0,4,2018-04-18 19:12:00,6.0,1,4/19/2018,2018-04-19 01:15:00,,,,,,,,,2018-04-19 01:15:00,,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,1,,2018-04-19 01:42:00,2018-04-19 01:42:00,4,6.5,46.0,2.091935484,0.0,0.0,4/19/2018,2018-04-19 01:42:00,6.5,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,1,,2018-04-19 02:12:00,2018-04-19 02:12:00,4,7.0,51.0,2.0,0.5104166668750001,2.0,4/19/2018,2018-04-19 02:12:00,7.0,1.166666666,2.897306280831375,0.0,2.0,0.7731898879257895,1.3602856172716575
,,,,,,,,,,,1,,2018-04-19 02:42:00,2018-04-19 02:42:00,4,7.5,68.0,2.0,0.0,0.0,4/19/2018,2018-04-19 02:42:00,7.5,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,1,,2018-04-19 03:12:00,2018-04-19 03:12:00,4,8.0,39.0,2.0,0.0,0.0,4/19/2018,2018-04-19 03:12:00,8.0,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,1,,2018-04-19 03:42:00,2018-04-19 03:42:00,4,8.5,23.0,2.0,0.0,0.0,4/19/2018,2018-04-19 03:42:00,8.5,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,1,,2018-04-19 04:12:00,2018-04-19 04:12:00,4,9.0,20.0,2.0,0.5104166668750001,1.0,4/19/2018,2018-04-19 04:12:00,9.0,6.05,0.3305785123966942,0.0,1.0,1.9530276168241774,0.2856138193877219
2018-04-19 04:31:00,8.0,rat,2018-04-19 04:28:00,2018-04-19 04:34:00,200.0,1.0,0.0,4,2018-04-18 19:12:00,9.5,1,4/19/2018,2018-04-19 04:31:00,,,,,,,,,2018-04-19 04:31:00,,0.0,,0.0,0.0,0.0,
2018-04-19 04:32:00,1.0,fast,2018-04-19 04:28:00,2018-04-19 04:34:00,210.0,0.0,1.0,4,2018-04-18 19:12:00,9.5,1,4/19/2018,2018-04-19 04:32:00,,,,,,,,,2018-04-19 04:32:00,,0.0,,0.0,0.0,0.0,
2018-04-19 04:33:00,5.0,pick,2018-04-19 04:28:00,2018-04-19 04:34:00,274.0,0.0,1.0,4,2018-04-18 19:12:00,9.5,1,4/19/2018,2018-04-19 04:33:00,,,,,,,,,2018-04-19 04:33:00,,0.0,,0.0,0.0,0.0,
2018-04-19 04:33:00,14.0,pick,2018-04-19 04:28:00,2018-04-19 04:34:00,280.0,0.0,1.0,4,2018-04-18 19:12:00,9.5,1,4/19/2018,2018-04-19 04:33:00,,,,,,,,,2018-04-19 04:33:00,,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,1,,2018-04-19 04:42:00,2018-04-19 04:42:00,4,9.5,13.0,2.0,0.5104166668750001,1.0,4/19/2018,2018-04-19 04:42:00,9.5,2.833333333,0.7058823530242214,0.0,1.0,1.3437347466141383,0.5340824859789395
,,,,,,,,,,,1,,2018-04-19 05:12:00,2018-04-19 05:12:00,4,10.0,5.0,2.0,0.5104166668750001,2.0,4/19/2018,2018-04-19 05:12:00,10.0,34.06666666,0.11741682976857472,0.0,2.0,3.557251011445386,0.11101961947286915
,,,,,,,,,,,1,,2018-04-19 05:42:00,2018-04-19 05:42:00,4,10.5,7.0,2.0,0.5104166668750001,2.5,4/19/2018,2018-04-19 05:42:00,10.5,98.69999999999999,0.060790273556231005,0.0,3.0,4.602165676967792,0.05901417143705527
,,,,,,,,,,,1,,2018-04-19 06:12:00,2018-04-19 06:12:00,4,11.0,2.0,2.0,0.5104166668750001,1.0,4/19/2018,2018-04-19 06:12:00,11.0,6.116666667,0.32697547682141825,0.0,1.0,1.9624394510533623,0.28290227501459136
,,,,,,,,,,,1,,2018-04-19 06:42:00,2018-04-19 06:42:00,4,11.5,1.0,2.0,0.5104166668750001,1.0,4/19/2018,2018-04-19 06:42:00,11.5,22.53333333,0.08875739646283393,0.0,1.0,3.1584178556894438,0.08503704269797158
,,,,,,,,,,,1,,2018-04-19 07:12:00,2018-04-19 07:12:00,4,12.0,1.0,2.0,0.5104166668750001,1.0,4/19/2018,2018-04-19 07:12:00,12.0,0.9,2.2222222222222223,0.0,1.0,0.6418538861723948,1.1700712526502546
,,,,,,,,,,,1,,2018-04-19 08:12:00,2018-04-19 08:12:00,4,13.0,1.0,2.0,0.0,0.0,4/19/2018,2018-04-19 08:12:00,13.0,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,1,,2018-04-19 17:42:00,2018-04-19 17:42:00,4,-1.5,13.0,4.0,0.0,0.0,4/19/2018,2018-04-19 17:42:00,-1.5,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,1,,2018-04-19 18:12:00,2018-04-19 18:12:00,4,-1.0,19.0,4.0,0.0,0.0,4/19/2018,2018-04-19 18:12:00,-1.0,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,1,,2018-04-19 18:42:00,2018-04-19 18:42:00,4,-0.5,33.0,4.0,0.0,0.0,4/19/2018,2018-04-19 18:42:00,-0.5,0.0,,0.0,0.0,0.0,
,,,,,,,,,,,1,,2018-04-19 19:12:00,2018-04-19 19:12:00,4,0.0,15.0,3.878136201,0.5104166668750001,1.0,4/19/2018,2018-04-19 19:12:00,0.0,9.233333333,0.42001475102599334,0.0,1.0,2.3256503658924683,0.3506672596056882
2018-04-19 19:25:00,0.051207358,fast,2018-04-19 19:23:00,2018-04-19 19:33:00,75.0,0.0,1.0,4,2018-04-19 19:12:00,0.0,1,4/19/2018,2018-04-19 19:25:00,,,,,,,,,2018-04-19 19:25:00,,0.0,,0.0,0.0,0.0,
