start_time,bat_landing_to_food,habit,rat_period_start,rat_period_end,seconds_after_rat_arrival,risk,reward,month,sunset_time,hours_after_sunset,season,date
2/17/2018 20:50,2,rat,2/17/2018 20:49,2/17/2018 20:51,20,1,0,2,2/17/2018 17:28,3.5,0,2/17/2018
2/17/2018 20:50,1,rat,2/17/2018 20:49,2/17/2018 20:51,35,1,0,2,2/17/2018 17:28,3.5,0,2/17/2018
2/17/2018 20:50,2,rat,2/17/2018 20:49,2/17/2018 20:51,42,1,0,2,2/17/2018 17:28,3.5,0,2/17/2018
2/17/2018 17:42,0.050211363,fast,2/17/2018 17:40,2/17/2018 17:43,139,0,1,2,2/17/2018 17:28,0,0,2/17/2018
3/18/2018 21:37,3,fast,3/18/2018 21:37,3/18/2018 21:40,2,0,1,3,3/18/2018 17:50,4,1,3/18/2018
3/18/2018 21:38,2,fast,3/18/2018 21:37,3/18/2018 21:40,73,0,1,3,3/18/2018 17:50,4,1,3/18/2018
3/18/2018 21:39,1,fast,3/18/2018 21:37,3/18/2018 21:40,105,0,1,3,3/18/2018 17:50,4,1,3/18/2018
3/18/2018 21:39,2,fast,3/18/2018 21:37,3/18/2018 21:40,130,0,1,3,3/18/2018 17:50,4,1,3/18/2018
3/29/2018 0:47,4,pick,3/29/2018 0:46,3/29/2018 0:55,71,0,1,3,3/28/2018 18:57,6,1,3/29/2018
3/29/2018 0:49,0.046019395,rat,3/29/2018 0:46,3/29/2018 0:55,192,1,0,3,3/28/2018 18:57,6,1,3/29/2018
3/29/2018 0:50,9,pick,3/29/2018 0:46,3/29/2018 0:55,220,0,1,3,3/28/2018 18:57,6,1,3/29/2018
3/29/2018 0:50,18,pick,3/29/2018 0:46,3/29/2018 0:55,239,0,1,3,3/28/2018 18:57,6,1,3/29/2018
3/29/2018 0:50,14,rat,3/29/2018 0:46,3/29/2018 0:55,250,1,0,3,3/28/2018 18:57,6,1,3/29/2018
3/29/2018 0:51,3,fast,3/29/2018 0:46,3/29/2018 0:55,265,0,1,3,3/28/2018 18:57,6,1,3/29/2018
3/29/2018 0:51,12,rat,3/29/2018 0:46,3/29/2018 0:55,279,1,0,3,3/28/2018 18:57,6,1,3/29/2018
3/29/2018 0:51,15,pick,3/29/2018 0:46,3/29/2018 0:55,295,0,1,3,3/28/2018 18:57,6,1,3/29/2018
3/29/2018 0:53,2,fast,3/29/2018 0:46,3/29/2018 0:55,426,0,1,3,3/28/2018 18:57,6,1,3/29/2018
3/29/2018 0:54,34,rat,3/29/2018 0:46,3/29/2018 0:55,452,1,0,3,3/28/2018 18:57,6,1,3/29/2018
